,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distince,distance
147,01-10 01,1,3,1,0.0,39938.0,394.7,1.0,98,1,15,5175,1,17,4.1160000000000005,1,75,4.106,1,19,6,1,24,5,394.7,0.0,0.0
148,01-10 01,1,3,1,0.0,39938.0,394.5,4.6,98,1,14,5175,1,17,4.113,1,75,4.103,1,19,6,1,24,5,1814.6999999999998,0.0,0.0
149,01-10 01,1,3,1,2.5,39938.0,394.5,4.4,98,1,14,5162,1,17,4.113,1,75,4.103,1,19,6,1,24,5,1735.8000000000002,0.0,0.0
150,01-10 01,1,3,1,0.0,39938.0,394.5,2.8,98,1,14,5162,1,17,4.114,1,75,4.104,1,19,6,1,24,5,1104.6,0.0,0.0
151,01-10 01,1,3,1,1.8,39938.0,394.5,4.2,98,1,14,5182,1,76,4.113,1,75,4.102,1,19,6,1,24,5,1656.9,0.0,0.0
152,01-10 01,1,3,1,7.0,39938.0,394.2,5.1,98,1,14,5182,1,76,4.112,1,75,4.101,1,19,6,1,24,5,2010.4199999999998,0.0,0.0
153,01-10 01,1,3,1,9.2,39938.0,394.2,4.1,98,1,14,5172,1,76,4.112,1,75,4.102,1,19,6,1,24,5,1616.2199999999998,0.0,0.0
154,01-10 01,1,3,1,7.8,39938.0,394.2,3.4,98,1,14,5172,1,17,4.113,1,75,4.102,1,19,6,1,24,5,1340.28,0.0,0.0
155,01-10 01,1,3,1,9.2,39938.0,394.5,1.1,98,1,14,5162,1,17,4.114,1,75,4.104,1,19,6,1,24,5,433.95000000000005,0.0,0.0
156,01-10 01,1,3,1,12.6,39938.0,394.0,8.4,98,1,14,5162,1,17,4.1080000000000005,1,75,4.097,1,19,6,1,24,5,3309.6000000000004,0.0,0.0
157,01-10 01,1,3,1,12.9,39938.0,394.0,7.7,98,1,14,5162,1,17,4.11,1,75,4.099,1,19,6,1,24,5,3033.8,0.0,0.0
158,01-10 01,1,3,1,3.7,39938.0,394.5,3.4,98,1,14,5162,1,17,4.113,1,75,4.103,1,19,6,1,24,5,1341.3,0.0,0.0
159,01-10 01,1,3,1,0.0,39938.0,394.5,1.7,98,1,14,5160,1,17,4.114,1,75,4.104,1,19,6,1,24,5,670.65,0.0,0.0
160,01-10 01,1,3,1,0.0,39938.0,394.5,1.8,98,1,14,5160,1,17,4.114,1,75,4.104,1,19,6,1,24,5,710.1,0.0,0.0
161,01-10 01,1,3,1,0.0,39938.0,394.5,1.5,98,1,14,5167,1,17,4.114,1,75,4.097,1,19,6,1,24,5,591.75,0.0,0.0
162,01-10 01,1,3,1,0.0,39938.0,394.5,5.0,98,1,14,5167,1,17,4.113,1,96,4.102,1,19,6,1,24,5,1972.5,0.0,0.0
163,01-10 01,1,3,1,0.0,39938.0,394.5,8.8,98,1,14,5172,1,17,4.113,1,96,4.103,1,19,6,1,24,5,3471.6000000000004,0.0,0.0
164,01-10 01,1,3,1,18.8,39938.0,393.5,6.8,98,1,14,5172,1,17,4.105,1,96,4.093,1,19,6,1,24,5,2675.7999999999997,0.0,0.0
165,01-10 01,1,2,1,19.1,39938.0,394.5,-5.9,98,1,14,5165,1,76,4.115,1,75,4.104,1,19,6,1,24,5,-2327.55,0.0,0.0
166,01-10 01,1,3,1,0.0,39938.0,394.2,2.8,98,1,14,5165,1,76,4.112,1,75,4.102,1,19,6,1,24,5,1103.76,0.0,0.0
167,01-10 01,1,3,1,0.0,39938.0,394.5,1.2,98,1,14,5165,1,76,4.113,1,75,4.102,1,19,6,1,24,5,473.4,0.0,0.0
168,01-10 01,1,3,1,6.8,39938.0,394.0,7.9,98,1,14,5165,1,76,4.107,1,75,4.097,1,19,6,1,24,5,3112.6000000000004,0.0,0.0
169,01-10 01,1,3,1,15.4,39938.0,393.5,15.5,98,1,14,5172,1,76,4.103,1,75,4.093,1,19,6,1,24,5,6099.25,0.0,0.0
170,01-10 01,1,3,1,32.0,39939.0,391.5,32.2,98,1,14,5172,1,76,4.086,1,75,4.073,1,19,6,1,24,5,12606.300000000001,1.0,1.0
171,01-10 01,1,3,1,44.6,39939.0,391.5,25.2,98,1,14,5190,1,76,4.085,1,75,4.07,1,19,6,1,24,5,9865.8,1.0,1.0
172,01-10 01,1,2,1,45.8,39939.0,394.5,-10.8,98,1,14,5190,1,62,4.113,1,75,4.103,1,19,6,1,24,5,-4260.6,1.0,1.0
173,01-10 01,1,3,1,32.1,39939.0,390.5,45.6,98,1,14,5190,1,62,4.074,1,75,4.059,1,19,6,1,24,5,17806.8,1.0,1.0
174,01-10 01,1,3,1,63.8,39939.0,385.0,98.1,97,1,14,5185,1,62,4.021,1,75,4.008,1,19,6,1,24,5,37768.5,1.0,1.0
175,01-10 01,1,3,1,21.2,39939.0,389.7,46.3,97,1,14,5185,1,62,4.066,1,75,4.0539999999999985,1,19,6,1,24,5,18043.109999999997,1.0,1.0
176,01-10 01,1,2,1,32.4,39939.0,393.7,-4.9,97,1,14,5232,1,62,4.105,1,75,4.0939999999999985,1,19,6,1,24,5,-1929.13,1.0,1.0
177,01-10 01,1,3,1,27.2,39939.0,392.2,13.1,97,1,14,5232,1,62,4.091,1,75,4.08,1,19,6,1,24,5,5137.82,1.0,1.0
178,01-10 01,1,2,1,17.5,39939.0,393.7,-5.4,97,1,14,5212,1,62,4.107,1,75,4.09,1,19,6,1,24,5,-2125.98,1.0,1.0
179,01-10 01,1,3,1,26.3,39939.0,391.2,18.1,97,1,14,5212,1,62,4.083,1,75,4.072,1,19,6,1,24,5,7080.72,1.0,1.0
180,01-10 01,1,3,1,33.4,39939.0,390.7,31.5,97,1,14,5170,1,17,4.074,1,75,4.062,1,19,6,1,24,5,12307.05,1.0,1.0
181,01-10 01,1,2,1,32.4,39940.0,393.2,-2.0,97,1,14,5170,1,17,4.1,1,75,4.083,1,19,6,1,24,5,-786.4,2.0,2.0
182,01-10 01,1,3,1,35.0,39940.0,387.0,83.7,97,1,14,5165,1,17,4.04,1,75,4.027,1,19,6,1,24,5,32391.9,2.0,2.0
183,01-10 01,1,3,1,54.2,39940.0,387.2,58.3,97,1,14,5165,1,9,4.049,1,75,4.037,1,19,6,1,24,5,22573.76,2.0,2.0
184,01-10 01,1,3,1,69.9,39940.0,384.7,91.8,97,1,14,5182,1,9,4.017,1,75,3.998,1,19,6,1,24,5,35315.46,2.0,2.0
185,01-10 01,1,2,1,68.0,39940.0,392.5,-12.6,97,1,14,5182,1,9,4.0939999999999985,1,75,4.083,1,19,6,1,24,5,-4945.5,2.0,2.0
186,01-10 01,1,2,1,37.4,39940.0,393.0,-6.7,97,1,14,5197,1,9,4.097,1,75,4.086,1,19,6,1,24,5,-2633.1,2.0,2.0
187,01-10 01,1,3,1,0.0,39940.0,392.2,6.0,97,1,14,5197,1,17,4.091,1,75,4.081,1,23,6,1,24,5,2353.2,2.0,2.0
188,01-10 01,1,3,1,0.0,39940.0,392.2,1.7,97,1,14,5187,1,17,4.091,1,75,4.082,1,23,6,1,24,5,666.74,2.0,2.0
189,01-10 01,1,3,1,0.0,39940.0,392.5,1.7,97,1,14,5187,1,17,4.093,1,75,4.083,1,23,6,1,24,5,667.25,2.0,2.0
190,01-10 01,1,3,1,0.0,39940.0,392.7,1.7,97,1,14,5185,1,17,4.0939999999999985,1,75,4.083,1,23,6,1,24,5,667.5899999999999,2.0,2.0
191,01-10 01,1,3,1,0.0,39940.0,392.7,1.7,97,1,14,5185,1,76,4.0939999999999985,1,75,4.085,1,23,6,1,24,5,667.5899999999999,2.0,2.0
192,01-10 01,1,3,1,8.9,39940.0,392.2,9.4,97,1,14,5190,1,76,4.091,1,75,4.081,1,23,6,1,24,5,3686.68,2.0,2.0
193,01-10 01,1,3,1,35.9,39940.0,389.5,33.4,97,1,14,5190,1,76,4.067,1,75,4.056,1,23,6,1,24,5,13009.3,2.0,2.0
194,01-10 01,1,3,1,47.9,39940.0,389.2,38.6,97,1,14,5190,1,17,4.059,1,75,4.048,1,23,6,1,24,5,15023.12,2.0,2.0
195,01-10 01,1,3,1,57.0,39941.0,391.7,8.0,96,1,14,5192,1,17,4.083,1,75,4.073,1,23,6,1,24,5,3133.6,3.0,3.0
196,01-10 01,1,3,1,53.1,39941.0,390.5,20.4,96,1,14,5192,1,17,4.074,1,75,4.062,1,23,6,1,24,5,7966.2,3.0,3.0
197,01-10 01,1,3,1,5.2,39941.0,391.5,1.7,96,1,14,5185,1,17,4.088,1,75,4.077,1,23,6,1,24,5,665.55,3.0,3.0
198,01-10 01,1,3,1,0.0,39941.0,392.2,1.5,96,1,14,5185,1,17,4.089,1,75,4.077,1,23,6,1,24,5,588.3,3.0,3.0
199,01-10 01,1,3,1,0.0,39941.0,392.2,1.4,96,1,14,5182,1,17,4.09,1,75,4.078,1,23,6,1,24,5,549.0799999999999,3.0,3.0
200,01-10 01,1,3,1,0.0,39941.0,392.2,4.2,96,1,14,5182,1,17,4.091,1,75,4.081,1,23,6,1,24,5,1647.24,3.0,3.0
201,01-10 01,1,3,1,27.6,39941.0,388.2,52.0,96,1,14,5187,1,69,4.051,1,75,4.041,1,23,6,1,24,5,20186.399999999998,3.0,3.0
202,01-10 01,1,3,1,48.3,39941.0,386.7,63.8,96,1,14,5187,1,69,4.038,1,75,4.025,1,23,6,1,24,5,24671.46,3.0,3.0
203,01-10 01,1,3,1,65.5,39941.0,386.2,63.8,96,1,14,5177,1,69,4.03,1,75,4.019,1,23,6,1,24,5,24639.559999999998,3.0,3.0
204,01-10 01,1,3,1,56.1,39941.0,390.2,13.2,96,1,14,5177,1,69,4.07,1,75,4.059,1,23,6,1,24,5,5150.639999999999,3.0,3.0
205,01-10 01,1,2,1,47.8,39941.0,392.5,-12.9,96,1,14,5177,1,76,4.089,1,63,4.08,1,23,6,1,24,5,-5063.25,3.0,3.0
206,01-10 01,1,3,1,46.4,39941.0,385.5,78.5,96,1,14,5177,1,76,4.024,1,63,4.01,1,23,6,1,24,5,30261.75,3.0,3.0
207,01-10 01,1,2,1,45.8,39942.0,392.2,-9.9,96,1,14,5175,1,76,4.088,1,63,4.077,1,23,6,1,24,5,-3882.78,4.0,4.0
208,01-10 01,1,2,1,34.7,39942.0,392.0,-4.5,96,1,14,5175,1,76,4.086,1,63,4.078,1,23,6,1,24,5,-1764.0,4.0,4.0
209,01-10 01,1,3,1,52.6,39942.0,390.5,0.7,96,1,14,5182,1,17,4.075,1,75,4.065,1,23,6,1,24,5,273.34999999999997,4.0,4.0
210,01-10 01,1,3,1,38.0,39942.0,390.2,6.0,96,1,14,5182,1,17,4.075,1,75,4.064,1,23,6,1,24,5,2341.2,4.0,4.0
211,01-10 01,1,3,1,7.8,39942.0,391.2,1.6,96,1,14,5220,1,17,4.08,1,75,4.07,1,23,6,1,24,5,625.9200000000001,4.0,4.0
212,01-10 01,1,3,1,0.1,39942.0,391.2,2.3,96,1,14,5220,1,17,4.081,1,75,4.07,1,23,6,1,24,5,899.7599999999999,4.0,4.0
213,01-10 01,1,3,1,12.0,39942.0,391.5,0.4,96,1,14,5182,1,17,4.082,1,75,4.072,1,23,6,1,24,5,156.60000000000002,4.0,4.0
214,01-10 01,1,3,1,9.7,39942.0,390.0,15.6,96,1,14,5182,1,17,4.072,1,75,4.062,1,23,6,1,24,5,6084.0,4.0,4.0
215,01-10 01,1,3,1,34.9,39942.0,385.7,73.3,96,1,14,5192,1,17,4.027,1,75,4.013,1,23,6,1,24,5,28271.809999999998,4.0,4.0
216,01-10 01,1,3,1,30.9,39943.0,390.7,3.3,95,1,14,5192,1,17,4.077,1,75,4.066,1,23,6,1,24,5,1289.31,5.0,5.0
217,01-10 01,1,3,1,38.7,39943.0,385.7,84.3,95,1,14,5215,1,17,4.027,1,75,4.008,1,23,6,1,24,5,32514.51,5.0,5.0
218,01-10 01,1,2,1,59.3,39943.0,391.2,-16.4,95,1,14,5215,1,17,4.078,1,75,4.07,1,23,6,1,24,5,-6415.679999999999,5.0,5.0
219,01-10 01,1,2,1,36.3,39943.0,391.5,-3.8,95,1,14,5215,1,76,4.081,1,31,4.065,1,23,6,1,24,5,-1487.6999999999998,5.0,5.0
220,01-10 01,1,2,1,20.6,39943.0,391.5,-3.0,95,1,14,5210,1,76,4.082,1,31,4.07,1,23,6,1,24,5,-1174.5,5.0,5.0
221,01-10 01,1,3,1,30.8,39943.0,389.2,18.0,95,1,14,5210,1,76,4.059,1,31,4.05,1,23,6,1,24,5,7005.599999999999,5.0,5.0
222,01-10 01,1,3,1,37.9,39943.0,389.5,11.9,95,1,14,5182,1,76,4.064,1,31,4.05,1,23,6,1,24,5,4635.05,5.0,5.0
223,01-10 01,1,3,1,40.3,39943.0,389.5,12.3,95,1,14,5182,1,17,4.062,1,75,4.048,1,23,6,1,24,5,4790.85,5.0,5.0
224,01-10 01,1,3,1,49.5,39943.0,386.7,32.3,95,1,14,5192,1,17,4.035,1,75,4.022,1,23,6,1,24,5,12490.409999999998,5.0,5.0
225,01-10 01,1,3,1,38.0,39944.0,388.7,20.6,95,1,14,5192,1,17,4.0539999999999985,1,75,4.045,1,23,6,1,24,5,8007.22,6.0,6.0
226,01-10 01,1,2,1,36.5,39944.0,391.2,-9.4,95,1,14,5185,1,17,4.081,1,75,4.07,1,24,6,1,22,5,-3677.28,6.0,6.0
227,01-10 01,1,2,1,35.8,39944.0,390.5,-7.1,95,1,14,5185,1,17,4.073,1,75,4.062,1,24,6,1,22,5,-2772.5499999999997,6.0,6.0
228,01-10 01,1,3,1,34.1,39944.0,389.2,16.0,95,1,14,5175,1,17,4.059,1,75,4.05,1,24,6,1,22,5,6227.2,6.0,6.0
229,01-10 01,1,2,1,28.4,39944.0,390.5,-1.6,95,1,14,5175,1,17,4.073,1,75,4.059,1,24,6,1,22,5,-624.8000000000001,6.0,6.0
230,01-10 01,1,3,1,24.8,39944.0,390.0,11.3,95,1,14,5160,1,62,4.069,1,24,4.058,1,23,6,1,24,5,4407.0,6.0,6.0
231,01-10 01,1,2,1,47.0,39944.0,390.7,-10.4,95,1,14,5160,1,17,4.075,1,75,4.066,1,23,6,1,24,5,-4063.28,6.0,6.0
232,01-10 01,1,3,1,42.6,39944.0,389.7,2.4,95,1,14,5217,1,17,4.064,1,75,4.048,1,23,6,1,24,5,935.28,6.0,6.0
233,01-10 01,1,3,1,38.9,39945.0,389.5,5.8,95,1,14,5217,1,17,4.067,1,75,4.056,1,23,6,1,24,5,2259.1,7.0,7.0
234,01-10 01,1,2,1,34.9,39945.0,390.7,-17.2,95,1,14,4992,1,89,4.078,1,16,4.062,1,24,6,1,13,5,-6720.04,7.0,7.0
235,01-10 01,1,3,1,30.2,39945.0,386.7,58.2,94,1,14,4992,1,89,4.034,1,16,4.0139999999999985,1,24,6,1,13,5,22505.94,7.0,7.0
236,01-10 01,1,3,1,50.8,39945.0,384.2,73.2,94,1,14,4990,1,89,4.011,1,16,3.992,1,24,6,1,13,5,28123.44,7.0,7.0
237,01-10 01,1,2,1,43.9,39945.0,390.2,-5.9,94,1,14,4990,1,89,4.074,1,16,4.064,1,24,6,1,13,5,-2302.1800000000003,7.0,7.0
238,01-10 01,1,3,1,41.5,39945.0,387.0,45.4,94,1,14,5185,1,69,4.04,1,32,4.021,1,24,6,1,13,5,17569.8,7.0,7.0
239,01-10 01,1,2,1,47.8,39945.0,390.5,-7.1,94,1,14,5185,1,69,4.07,1,32,4.058,1,24,6,1,13,5,-2772.5499999999997,7.0,7.0
240,01-10 01,1,3,1,44.3,39945.0,385.0,56.6,94,1,14,5190,1,69,4.019,1,32,4.002,1,24,6,1,13,5,21791.0,7.0,7.0
241,01-10 01,1,3,1,45.7,39945.0,384.2,81.0,94,1,14,5190,1,76,4.025,1,88,4.0,1,24,6,1,13,5,31120.2,7.0,7.0
242,01-10 01,1,3,1,56.2,39946.0,383.0,75.8,94,1,14,5127,1,76,3.999,1,88,3.986,1,24,6,1,13,5,29031.399999999998,8.0,8.0
243,01-10 01,1,3,1,62.1,39946.0,385.0,46.6,94,1,14,5127,1,76,4.019,1,88,4.008,1,24,6,1,13,5,17941.0,8.0,8.0
244,01-10 01,1,3,1,54.7,39946.0,388.7,5.3,94,1,14,5130,1,76,4.0539999999999985,1,88,4.045,1,24,6,1,13,5,2060.1099999999997,8.0,8.0
245,01-10 01,1,3,1,52.4,39946.0,388.2,3.5,94,1,14,5130,1,17,4.059,1,75,4.043,1,24,6,1,13,5,1358.7,8.0,8.0
246,01-10 01,1,2,1,41.6,39946.0,390.2,-17.8,94,1,14,5130,1,17,4.069,1,75,4.051,1,24,6,1,13,5,-6945.56,8.0,8.0
247,01-10 01,1,3,1,39.5,39946.0,390.0,0.4,94,1,14,5077,1,17,4.065,1,75,4.053,1,24,6,1,13,5,156.0,8.0,8.0
248,01-10 01,1,3,1,26.9,39946.0,384.2,63.0,94,1,14,5077,1,17,4.011,1,75,3.99,1,24,6,1,13,5,24204.6,8.0,8.0
249,01-10 01,1,3,1,64.7,39947.0,380.5,97.0,94,1,14,5085,1,33,3.976,1,48,3.957,1,24,6,1,13,5,36908.5,9.0,9.0
250,01-10 01,1,2,1,67.9,39947.0,389.2,-19.6,93,1,14,5085,1,33,4.057,1,48,4.043,1,24,6,1,13,6,-7628.320000000001,9.0,9.0
251,01-10 01,1,3,1,74.2,39947.0,382.0,62.4,93,1,14,5290,1,33,3.981,1,48,3.954,1,24,6,1,13,6,23836.8,9.0,9.0
252,01-10 01,1,3,1,64.7,39947.0,387.5,3.3,93,1,14,5290,1,17,4.043,1,95,4.027,1,24,6,1,24,6,1278.75,9.0,9.0
253,01-10 01,1,3,1,67.2,39947.0,381.0,90.9,93,1,14,5212,1,17,3.988,1,95,3.968,1,24,6,1,24,6,34632.9,9.0,9.0
254,01-10 01,1,2,1,38.8,39947.0,388.2,-4.6,93,1,14,5212,1,17,4.058,1,95,4.048,1,24,6,1,24,6,-1785.7199999999998,9.0,9.0
255,01-10 01,1,3,1,0.0,39947.0,388.2,1.5,93,1,14,5200,1,17,4.048,1,95,4.033,1,24,6,1,24,6,582.3,9.0,9.0
256,01-10 01,1,3,1,0.0,39947.0,388.5,1.7,93,1,14,5200,1,76,4.05,1,75,4.037,1,24,6,1,24,6,660.4499999999999,9.0,9.0
257,01-10 01,1,3,1,0.0,39947.0,388.0,2.9,93,1,14,5200,1,76,4.05,1,75,4.037,1,24,6,1,24,6,1125.2,9.0,9.0
258,01-10 01,1,3,1,23.7,39947.0,384.5,61.8,93,1,14,5235,1,76,4.019,1,75,4.002,1,24,6,1,24,6,23762.1,9.0,9.0
259,01-10 01,1,3,1,44.3,39948.0,386.2,7.4,93,1,14,5235,1,76,4.038,1,75,4.022,1,24,6,1,24,6,2857.88,10.0,10.0
260,01-10 01,1,2,1,40.5,39948.0,389.5,-11.4,93,1,14,5247,1,62,4.059,1,75,4.046,1,24,6,1,24,6,-4440.3,10.0,10.0
261,01-10 01,1,3,1,35.4,39948.0,381.2,90.8,93,1,14,5247,1,62,3.979,1,75,3.961,1,24,6,1,24,6,34612.96,10.0,10.0
262,01-10 01,1,3,1,56.8,39948.0,383.5,48.3,93,1,14,5157,1,62,4.003,1,75,3.991,1,24,6,1,24,6,18523.05,10.0,10.0
263,01-10 01,1,3,1,60.4,39948.0,383.7,36.8,93,1,14,5157,1,69,4.013,1,75,3.997,1,24,6,1,24,6,14120.159999999998,10.0,10.0
264,01-10 01,1,2,1,39.0,39948.0,388.0,-18.0,93,1,14,5130,1,69,4.057,1,75,4.041,1,24,6,1,24,6,-6984.0,10.0,10.0
265,01-10 01,1,3,1,31.0,39948.0,383.5,54.5,93,1,14,5130,1,69,4.01,1,75,3.992,1,24,6,1,24,6,20900.75,10.0,10.0
266,01-10 01,1,3,1,44.3,39948.0,382.5,67.8,92,1,14,5162,1,69,3.994,1,75,3.973,1,24,6,1,24,6,25933.5,10.0,10.0
267,01-10 01,1,2,1,31.2,39948.0,388.0,-1.5,92,1,14,5162,1,17,4.046,1,95,4.033,1,24,6,1,24,6,-582.0,10.0,10.0
268,01-10 01,1,3,1,39.3,39949.0,384.7,33.4,92,1,14,4442,1,17,4.013,1,95,4.003,1,24,6,1,24,6,12848.98,11.0,11.0
269,01-10 01,1,3,1,34.3,39949.0,384.5,37.1,92,1,14,4442,1,17,4.013,1,95,3.998,1,24,6,1,24,6,14264.95,11.0,11.0
270,01-10 01,1,3,1,52.5,39949.0,380.2,102.6,92,1,14,4447,1,33,3.969,1,24,3.95,1,24,6,1,24,6,39008.52,11.0,11.0
271,01-10 01,1,3,1,53.6,39949.0,385.2,17.3,92,1,14,4447,1,33,4.019,1,24,4.001,1,24,6,1,24,6,6663.96,11.0,11.0
272,01-10 01,1,2,1,32.5,39949.0,388.7,-27.2,92,1,14,5202,1,33,4.0539999999999985,1,24,4.035,1,24,6,1,24,6,-10572.64,11.0,11.0
273,01-10 01,1,3,1,37.3,39949.0,387.2,1.2,92,1,14,5202,1,33,4.037,1,24,4.022,1,24,6,1,24,6,464.64,11.0,11.0
274,01-10 01,1,3,1,38.9,39949.0,385.2,25.9,92,1,14,5225,1,17,4.019,1,88,4.006,1,24,6,1,24,6,9976.679999999998,11.0,11.0
275,01-10 01,1,3,1,43.0,39949.0,386.0,11.9,92,1,14,5225,1,17,4.025,1,88,4.016,1,24,6,1,24,6,4593.400000000001,11.0,11.0
276,01-10 01,1,3,1,35.8,39949.0,386.0,11.7,92,1,14,5225,1,17,4.026,1,88,4.016,1,24,6,1,24,6,4516.2,11.0,11.0
277,01-10 01,1,3,1,25.1,39950.0,386.2,18.4,92,1,14,5232,1,17,4.027,1,88,4.011,1,24,6,1,24,6,7106.079999999999,12.0,12.0
278,01-10 01,1,2,1,41.7,39950.0,388.2,-18.6,92,1,14,5232,1,57,4.049,1,32,4.032,1,24,6,1,24,6,-7220.52,12.0,12.0
279,01-10 02,1,3,1,0.0,39950.0,387.5,0.7,92,1,15,5167,1,76,4.04,1,75,4.03,1,24,6,1,24,6,271.25,12.0,12.0
280,01-10 02,1,3,1,0.0,39950.0,387.2,1.2,92,1,15,5167,1,76,4.04,1,75,4.03,1,24,6,1,24,6,464.64,12.0,12.0
281,01-10 02,1,3,1,0.0,39950.0,387.5,0.7,92,1,15,5177,1,76,4.04,1,75,4.03,1,24,6,1,24,6,271.25,12.0,12.0
282,01-10 02,1,3,1,0.0,39950.0,387.5,1.1,92,1,15,5177,1,76,4.04,1,75,4.03,1,24,6,1,24,6,426.25000000000006,12.0,12.0
283,01-10 02,1,3,1,0.0,39950.0,387.5,0.7,92,1,15,5187,1,76,4.04,1,75,4.03,1,24,6,1,24,6,271.25,12.0,12.0
284,01-10 02,1,3,1,0.0,39950.0,387.5,1.1,92,1,15,5187,1,76,4.04,1,75,4.03,1,24,6,1,24,6,426.25000000000006,12.0,12.0
285,01-10 02,1,3,1,7.1,39950.0,387.0,5.7,91,1,14,5187,1,76,4.035,1,75,4.026,1,24,6,1,24,6,2205.9,12.0,12.0
286,01-10 02,1,3,1,15.6,39950.0,386.2,15.6,91,1,14,5187,1,76,4.029,1,75,4.019,1,24,6,1,24,6,6024.719999999999,12.0,12.0
287,01-10 02,1,3,1,3.8,39950.0,387.2,2.0,91,1,14,5187,1,17,4.038,1,75,4.029,1,24,6,1,24,6,774.4,12.0,12.0
288,01-10 02,1,3,1,0.3,39950.0,387.2,2.9,91,1,13,5185,1,17,4.038,1,75,4.029,1,24,6,1,24,6,1122.8799999999999,12.0,12.0
289,01-10 02,1,3,1,15.8,39950.0,384.5,41.8,91,1,14,5185,1,17,4.011,1,75,4.0,1,24,6,1,24,6,16072.099999999999,12.0,12.0
290,01-10 02,1,3,1,33.1,39951.0,385.5,20.3,91,1,14,5177,1,17,4.019,1,75,4.01,1,24,6,1,24,6,7825.650000000001,13.0,13.0
291,01-10 02,1,3,1,24.9,39951.0,382.5,62.2,91,1,14,5177,1,17,3.992,1,75,3.98,1,24,6,1,24,6,23791.5,13.0,13.0
292,01-10 02,1,2,1,63.1,39951.0,387.5,-25.8,91,1,14,5217,1,17,4.04,1,75,4.03,1,24,6,1,24,6,-9997.5,13.0,13.0
293,01-10 02,1,3,1,26.6,39951.0,386.0,18.5,91,1,14,5217,1,17,4.024,1,75,4.0139999999999985,1,24,6,1,24,6,7141.0,13.0,13.0
294,01-10 02,1,2,1,38.7,39951.0,387.2,-12.8,91,1,14,5222,1,62,4.037,1,75,4.027,1,24,6,1,24,6,-4956.16,13.0,13.0
295,01-10 02,1,3,1,36.4,39951.0,386.2,3.6,91,1,14,5222,1,62,4.027,1,75,4.017,1,24,6,1,24,6,1390.32,13.0,13.0
296,01-10 02,1,3,1,39.9,39951.0,379.7,90.2,91,1,14,5222,1,62,3.965,1,75,3.953,1,24,6,1,24,6,34248.94,13.0,13.0
297,01-10 02,1,2,1,50.0,39951.0,387.7,-25.3,91,1,14,5225,1,76,4.042,1,75,4.033,1,7,6,1,24,6,-9808.81,13.0,13.0
298,01-10 02,1,3,1,5.0,39951.0,386.2,3.1,91,1,14,5225,1,76,4.027,1,75,4.017,1,7,7,1,24,6,1197.22,13.0,13.0
299,01-10 02,1,3,1,0.5,39951.0,386.2,2.7,91,1,14,5210,1,76,4.027,1,75,4.018,1,7,7,1,24,6,1042.74,13.0,13.0
300,01-10 02,1,3,1,1.3,39951.0,386.2,2.8,91,1,14,5210,1,76,4.029,1,75,4.019,1,7,7,1,24,6,1081.36,13.0,13.0
301,01-10 02,1,3,1,25.5,39951.0,383.5,39.6,91,1,14,5180,1,76,4.001,1,75,3.991,1,7,7,1,24,6,15186.6,13.0,13.0
302,01-10 02,1,3,1,38.2,39951.0,385.5,13.3,91,1,14,5180,1,76,4.018,1,75,4.008,1,7,7,1,24,6,5127.150000000001,13.0,13.0
303,01-10 02,1,3,1,52.7,39952.0,380.7,67.2,91,1,14,5187,1,76,3.974,1,75,3.963,1,7,6,1,24,6,25583.04,14.0,14.0
304,01-10 02,1,2,1,39.2,39952.0,387.7,-25.5,91,1,14,5187,1,76,4.043,1,75,4.034,1,7,7,1,24,6,-9886.35,14.0,14.0
305,01-10 02,1,3,1,45.0,39952.0,380.5,64.0,91,1,14,5190,1,7,3.967,1,95,3.949,1,7,7,1,24,6,24352.0,14.0,14.0
306,01-10 02,1,3,1,53.6,39952.0,383.7,21.9,91,1,14,5190,1,7,4.009,1,95,3.997,1,7,7,1,24,6,8403.029999999999,14.0,14.0
307,01-10 02,1,3,1,6.0,39952.0,384.5,2.1,90,1,14,5120,1,7,4.019,1,95,4.001,1,7,7,1,24,6,807.45,14.0,14.0
308,01-10 02,1,3,1,0.0,39952.0,385.0,4.3,90,1,15,5120,1,17,4.018,1,75,4.005,1,7,7,1,24,6,1655.5,14.0,14.0
309,01-10 02,1,3,1,0.0,39952.0,385.7,10.9,90,1,15,5127,1,17,4.021,1,75,4.008,1,7,7,1,24,6,4204.13,14.0,14.0
310,01-10 02,1,3,1,0.0,39952.0,385.7,11.0,90,1,15,5127,1,17,4.022,1,75,4.008,1,7,7,1,24,6,4242.7,14.0,14.0
311,01-10 02,1,3,1,0.0,39952.0,385.5,1.1,90,1,15,5225,1,17,4.022,1,75,4.008,1,7,7,1,24,6,424.05,14.0,14.0
312,01-10 02,1,3,1,0.0,39952.0,386.0,0.8,90,1,15,5225,1,69,4.025,1,32,4.016,1,7,7,1,24,6,308.8,14.0,14.0
313,01-10 02,1,3,1,0.0,39952.0,386.0,1.9,90,1,15,5225,1,69,4.025,1,32,4.016,1,7,7,1,24,6,733.4,14.0,14.0
