,time,vehiclestatus,chargestatus,runmodel,speed,summileage,sumvoltage,sumcurrent,soc,dcdcstatus,gearnum,insulationresistance,enginestatus,grankshaftspeed,enginefuelconsumptionrate,max_volt_num,max_volt_cell_id,max_cell_volt,min_volt_num,min_volt_cell_id,min_cell_volt,max_temp_num,max_temp_probe_id,max_temp,min_temp_num,min_temp_probe_id,min_temp,power,distance
1865,01-06 20 4,1,2,1,13.7,69873.0,345.7,-7.1,25,1,14,5212,1.0,1200.0,3.0,1,85,3.602,1,95,3.595,1,2,27,1,7,25,-2454.47,85.0
1866,01-06 20 4,1,3,1,27.6,69873.0,343.5,2.0,25,1,14,5225,2.0,0.0,3.0,1,85,3.5780000000000003,1,95,3.57,1,2,27,1,7,25,687.0,85.0
1867,01-06 20 4,1,3,2,0.2,69873.0,344.0,1.9,25,1,14,5225,2.0,0.0,3.0,1,85,3.5860000000000003,1,95,3.5780000000000003,1,2,27,1,7,25,653.6,85.0
1868,01-06 21 1,1,3,2,0.0,69873.0,344.0,1.9,25,1,14,5182,2.0,0.0,3.0,1,85,3.5860000000000003,1,95,3.579,1,2,27,1,7,25,653.6,85.0
1869,01-06 21 1,1,3,2,0.0,69873.0,344.0,1.9,25,1,14,5182,2.0,0.0,3.0,1,85,3.587,1,95,3.579,1,2,27,1,7,25,653.6,85.0
1870,01-06 21 1,1,3,1,9.8,69873.0,342.0,14.0,24,1,14,5182,2.0,0.0,3.0,1,85,3.565,1,95,3.556,1,2,27,1,7,25,4788.0,85.0
1871,01-06 21 1,1,3,1,11.6,69873.0,344.0,1.3,24,1,14,5195,2.0,0.0,3.0,1,85,3.585,1,95,3.577,1,2,27,1,7,25,447.2,85.0
1872,01-06 21 1,1,2,1,22.9,69873.0,344.0,-2.9,24,1,14,5192,2.0,0.0,3.0,1,85,3.585,1,95,3.577,1,2,27,1,7,25,-997.6,85.0
1873,01-06 21 1,1,2,1,21.0,69873.0,343.7,-2.0,24,1,14,5190,2.0,0.0,3.0,1,85,3.584,1,95,3.575,1,2,27,1,7,25,-687.4,85.0
1874,01-06 21 1,1,2,1,22.6,69873.0,343.5,-0.2,24,1,14,5230,2.0,0.0,3.0,1,85,3.582,1,95,3.574,1,2,27,1,7,25,-68.7,85.0
1875,01-06 21 1,1,3,1,28.6,69873.0,342.0,5.4,24,1,14,5225,2.0,0.0,3.0,1,85,3.548,1,95,3.5380000000000003,1,2,27,1,7,25,1846.8000000000002,85.0
1876,01-06 21 1,1,3,2,40.4,69873.0,334.5,56.1,24,1,14,5167,1.0,1528.0,3.0,1,85,3.492,1,95,3.474,1,2,27,1,7,25,18765.45,85.0
1877,01-06 21 1,1,2,2,33.3,69873.0,346.2,-16.5,24,1,14,5155,1.0,1200.0,3.0,1,60,3.606,1,48,3.5980000000000003,1,2,27,1,5,25,-5712.3,85.0
1878,01-06 21 1,1,2,1,23.8,69873.0,346.0,-9.4,24,1,14,5180,1.0,1191.0,3.0,1,60,3.607,1,48,3.599,1,2,27,1,5,25,-3252.4,85.0
1879,01-06 21 1,1,2,2,0.0,69873.0,346.0,-6.3,24,1,14,5180,1.0,700.0,3.0,1,60,3.615,1,48,3.606,1,2,27,1,5,25,-2179.7999999999997,85.0
1880,01-06 21 1,1,3,1,11.7,69873.0,337.5,48.4,24,1,14,5197,2.0,0.0,3.0,1,60,3.526,1,48,3.513,1,2,27,1,5,25,16335.0,85.0
1881,01-06 21 1,1,3,1,4.3,69873.0,343.7,2.8,24,1,14,5200,2.0,0.0,3.0,1,85,3.585,1,95,3.577,1,2,27,1,5,25,962.3599999999999,85.0
1882,01-06 21 1,1,3,2,0.0,69873.0,344.0,1.9,24,1,14,5187,2.0,0.0,3.0,1,85,3.5860000000000003,1,95,3.5780000000000003,1,2,27,1,5,25,653.6,85.0
1883,01-06 21 1,1,3,2,0.0,69873.0,344.0,1.9,24,1,14,5182,2.0,0.0,3.0,1,85,3.5860000000000003,1,95,3.5780000000000003,1,2,27,1,5,25,653.6,85.0
1884,01-06 21 1,1,3,1,13.1,69873.0,341.2,15.7,24,1,14,5192,2.0,0.0,3.0,1,85,3.554,1,95,3.544,1,2,27,1,5,25,5356.839999999999,85.0
1885,01-06 21 1,1,2,1,30.0,69873.0,343.5,-6.4,23,1,14,5142,2.0,0.0,3.0,1,85,3.574,1,95,3.5660000000000003,1,2,27,1,5,25,-2198.4,85.0
1886,01-06 21 1,1,2,1,21.7,69873.0,344.0,-2.4,23,1,14,5142,2.0,0.0,3.0,1,85,3.584,1,95,3.576,1,2,27,1,5,25,-825.6,85.0
1887,01-06 21 1,1,3,1,21.1,69874.0,334.7,61.7,23,1,14,5165,2.0,0.0,3.0,1,85,3.5,1,95,3.485,1,2,27,1,5,25,20650.99,86.0
1888,01-06 21 1,1,3,1,24.2,69874.0,339.7,23.0,23,1,14,5152,2.0,0.0,3.0,1,85,3.548,1,95,3.5380000000000003,1,2,27,1,5,25,7813.099999999999,86.0
1889,01-06 21 1,1,3,2,32.5,69874.0,342.7,1.5,23,1,14,5152,1.0,1200.0,3.0,1,85,3.571,1,95,3.562,1,2,27,1,5,25,514.05,86.0
1890,01-06 21 1,1,2,1,9.8,69874.0,344.7,-6.3,23,1,14,5185,1.0,1200.0,3.0,1,85,3.595,1,95,3.588,1,2,27,1,5,25,-2171.6099999999997,86.0
1891,01-06 21 1,1,3,1,7.7,69874.0,343.5,1.9,23,1,14,5185,2.0,0.0,3.0,1,85,3.58,1,95,3.573,1,2,27,1,5,25,652.65,86.0
1892,01-06 21 1,1,3,2,0.0,69874.0,343.5,2.0,23,1,14,5187,2.0,0.0,3.0,1,85,3.58,1,95,3.572,1,2,27,1,5,25,687.0,86.0
1893,01-06 21 1,1,3,2,0.0,69874.0,343.5,2.0,23,1,14,5187,2.0,0.0,3.0,1,85,3.58,1,95,3.572,1,2,27,1,5,25,687.0,86.0
1894,01-06 21 1,1,3,1,24.0,69874.0,341.5,10.9,23,1,14,5192,2.0,0.0,3.0,1,85,3.5610000000000004,1,95,3.552,1,2,27,1,5,25,3722.35,86.0
1895,01-06 21 1,1,3,1,34.1,69874.0,340.0,22.2,23,1,14,5207,1.0,1409.0,3.0,1,85,3.557,1,95,3.549,1,2,27,1,5,25,7548.0,86.0
1896,01-06 21 1,1,2,1,33.6,69874.0,347.7,-28.7,23,1,14,5157,2.0,0.0,3.0,1,85,3.628,1,14,3.619,1,2,27,1,5,25,-9978.99,86.0
1897,01-06 21 1,1,3,1,11.0,69874.0,343.2,2.5,23,1,14,5157,2.0,0.0,3.0,1,85,3.574,1,14,3.5660000000000003,1,2,27,1,5,25,858.0,86.0
1898,01-06 21 1,1,2,1,24.3,69874.0,343.7,-3.7,23,1,14,5157,2.0,0.0,3.0,1,85,3.582,1,14,3.574,1,2,27,1,5,25,-1271.69,86.0
1899,01-06 21 1,1,3,1,8.2,69874.0,343.2,2.1,23,1,14,5217,2.0,0.0,3.0,1,85,3.5780000000000003,1,14,3.57,1,2,27,1,5,25,720.72,86.0
1900,01-06 21 1,1,3,1,6.5,69874.0,342.2,6.6,23,1,14,5210,2.0,0.0,3.0,1,85,3.569,1,14,3.5610000000000004,1,2,27,1,5,25,2258.52,86.0
1901,01-06 21 1,1,3,1,8.4,69874.0,343.0,1.9,23,1,14,5195,2.0,0.0,3.0,1,85,3.576,1,14,3.567,1,2,27,1,5,25,651.6999999999999,86.0
